zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,total_job_spaces,total_residential_units
1,1,1,1,17.0,16566.0,1966.0,248.0,21892.0,830.0,2265.0,16.0,14.0,5.0,8.0,0.238,43.0,8,60.0,1.0,9.14991145662,2.54006108887,15.0,1.0,20.3,69.0,77.0,30.0,3.0,6.0,29.0,26.0,13.0,29487.0,61.0
2,1,2,1,60.0,25359.0,3978.0,487.0,33612.0,855.0,2873.0,64.0,40.0,15.0,12.0,0.238,131.0,25,147.0,5.0,15.0639055692,3.84589397024,24.0,1.0,31.1,209.0,234.0,94.0,8.0,18.0,88.0,78.0,42.0,44877.0,152.0
3,1,3,1,,731.0,953.0,108.0,2003.0,38.0,173.0,117.0,76.0,38.0,23.0,0.238,254.0,46,285.0,9.0,7.30323636572,1.79219463656,2.0,1.0,14.7,406.0,452.0,183.0,15.0,36.0,169.0,152.0,80.0,2868.0,294.0
4,1,4,1,118.0,10780.0,3074.0,452.0,17831.0,1502.0,1905.0,47.0,43.0,21.0,20.0,0.238,131.0,13,210.0,6.0,9.09633124488,2.92244595288,18.0,1.0,19.3,207.0,220.0,88.0,7.0,18.0,83.0,73.0,39.0,23745.0,216.0
5,1,5,1,5.0,3973.0,5522.0,2374.0,13388.0,421.0,1093.0,246.0,153.0,90.0,71.0,0.238,560.0,90,671.0,22.0,21.2856709717,10.921042807,15.0,1.00000000002,52.7,891.0,981.0,391.0,33.0,79.0,365.0,330.0,174.0,19056.0,693.0
6,1,6,1,1.0,528.0,2078.0,147.0,3417.0,33.0,630.0,880.0,771.0,321.0,190.0,0.142,2162.0,616,2406.0,0.0,7.529699093,12.5485206927,8.0,7.0,29.0,3192.0,3808.0,1760.0,74.0,216.0,2229.0,904.0,385.0,5074.0,2406.0
7,1,7,1,1.0,5369.0,4761.0,255.0,11019.0,113.0,520.0,1817.0,1097.0,470.0,267.0,0.191,3651.0,445,4174.0,0.0,13.7993203722,15.7452664395,14.0,13.0,45.0,5390.0,5835.0,2938.0,167.0,410.0,2612.0,1843.0,803.0,17470.0,4174.0
8,1,8,1,7.0,1219.0,1706.0,373.0,3949.0,62.0,582.0,2936.0,958.0,373.0,196.0,0.25,4463.0,2214,4898.0,19.0,10.9422549574,17.1827909317,15.0,8.3304220082,51.0,7359.0,9573.0,3060.0,376.0,846.0,3068.0,3496.0,1787.0,6081.0,4917.0
9,1,9,1,5.0,4039.0,8798.0,129.0,25650.0,389.0,12290.0,2582.0,1392.0,663.0,295.0,0.163,4932.0,640,5504.0,35.0,41.7116556156,22.4281690683,47.0,9.27506988543,112.0,8434.0,9074.0,3795.0,370.0,920.0,4345.0,2369.0,1070.0,34851.0,5539.0
10,1,10,1,2.0,1553.0,2743.0,140.0,9072.0,251.0,4383.0,2236.0,495.0,300.0,176.0,0.148,3207.0,97,3578.0,5.0,25.18212225,18.5041859197,35.0,9.34243786751,73.5,5517.0,5614.0,2769.0,160.0,494.0,2447.0,1974.0,539.0,12164.0,3583.0
11,1,11,1,,1221.0,2464.0,2483.0,8740.0,232.0,2340.0,1423.0,690.0,370.0,199.0,0.148,2682.0,156,2923.0,10.0,32.7528946018,14.8537347597,38.0,12.5886183674,81.0,4613.0,4769.0,2376.0,136.0,420.0,2079.0,1677.0,457.0,12201.0,2933.0
12,1,12,1,15.0,3584.0,4894.0,586.0,13115.0,312.0,3724.0,210.0,247.0,133.0,109.0,0.09,699.0,9,984.0,0.0,28.6096281929,7.59070568848,16.0,1.0,53.3,1054.0,1063.0,698.0,9.0,13.0,628.0,363.0,50.0,18966.0,984.0
13,1,13,1,5.0,10321.0,2181.0,895.0,14747.0,232.0,1113.0,0.0,1.0,2.0,3.0,0.09,6.0,9,8.0,0.0,12.7835204946,2.15097801455,19.3762501755,1.0,26.5,9.0,18.0,6.0,0.0,0.0,11.0,6.0,1.0,20563.0,8.0
14,1,14,1,19.0,15308.0,2566.0,242.0,24870.0,2830.0,3905.0,54.0,94.0,65.0,96.0,0.09,309.0,6,422.0,0.0,15.8193863289,2.17097505569,26.0,1.0,30.6,468.0,474.0,300.0,5.0,5.0,280.0,162.0,22.0,32434.0,422.0
15,1,15,1,7.0,7343.0,1971.0,156.0,12292.0,577.0,2238.0,55.0,74.0,56.0,95.0,0.09,280.0,45,319.0,0.0,10.4022482661,4.90677927723,14.0,3.0,28.5,423.0,468.0,291.0,4.0,6.0,276.0,160.0,22.0,17352.0,319.0
16,1,16,1,68.0,6215.0,4785.0,3332.0,18466.0,475.0,3591.0,633.0,453.0,465.0,641.0,0.076,2192.0,122,2644.0,15.0,39.1104008632,23.1974392569,72.6036718319,6.76418996297,123.4,3603.0,3725.0,2538.0,79.0,101.0,2420.0,974.0,151.0,28728.0,2659.0
17,1,17,1,7.0,2529.0,1173.0,299.0,8044.0,254.0,3782.0,1106.0,730.0,884.0,1282.0,0.076,4002.0,394,4526.0,25.0,32.5964101502,42.2251711533,36.0,23.1724159108,152.3,6574.0,6968.0,4713.0,147.0,188.0,4527.0,1824.0,282.0,11681.0,4551.0
18,1,18,1,24.0,1585.0,904.0,339.0,5623.0,477.0,2294.0,174.0,230.0,204.0,294.0,0.056,902.0,344,1087.0,56.0,36.6335240821,21.0007725946,50.0,2.09940815624,107.3,1486.0,1830.0,1004.0,31.0,121.0,1233.0,395.0,50.0,8033.0,1143.0
19,1,19,1,3.0,1812.0,690.0,991.0,8604.0,978.0,4130.0,102.0,93.0,68.0,164.0,0.056,427.0,209,449.0,22.0,59.0695151876,16.870851353,74.0,9.00000000003,125.4,702.0,911.0,482.0,16.0,60.0,613.0,197.0,25.0,11532.0,471.0
20,1,20,1,1.0,613.0,945.0,259.0,3017.0,422.0,777.0,872.0,420.0,185.0,160.0,0.394,1637.0,326,1689.0,97.0,36.677344751,26.6928084698,35.0,12.0285195906,98.3,2727.0,3053.0,1229.0,68.0,173.0,1040.0,755.0,1017.0,4277.0,1786.0
21,1,21,1,1.0,1713.0,1651.0,384.0,5940.0,218.0,1973.0,2249.0,588.0,276.0,246.0,0.394,3359.0,388,3497.0,117.0,28.6547927012,22.1999491127,44.0,15.055269201,78.9,5598.0,5986.0,2399.0,133.0,340.0,2039.0,1480.0,1994.0,8265.0,3614.0
22,1,22,1,9.0,10463.0,3933.0,349.0,16272.0,457.0,1061.0,235.0,300.0,231.0,355.0,0.317,1121.0,18,1291.0,98.0,26.3225488575,16.6162143641,46.0,9.0,87.7,1786.0,1804.0,940.0,28.0,37.0,497.0,807.0,435.0,22695.0,1389.0
23,1,23,1,2.0,4053.0,1432.0,248.0,8934.0,1503.0,1696.0,134.0,127.0,95.0,125.0,0.317,481.0,6,553.0,43.0,49.0666215131,9.80014278705,20.0,4.0,90.8,766.0,772.0,410.0,12.0,16.0,213.0,345.0,186.0,12010.0,596.0
24,1,24,1,14.0,7582.0,1937.0,210.0,13323.0,651.0,2929.0,352.0,153.0,42.0,54.0,0.369,601.0,7,669.0,0.0,14.0381323551,9.14630259319,20.403578318,2.0,39.0,966.0,973.0,311.0,32.0,47.0,214.0,394.0,286.0,19216.0,669.0
25,1,25,1,,268.0,650.0,334.0,1531.0,86.0,193.0,849.0,383.0,155.0,109.0,0.41,1496.0,6,1553.0,131.0,2.92836745836,11.0563241036,4.0,4.0,21.0,3285.0,3291.0,1052.0,115.0,419.0,652.0,974.0,1131.0,2302.0,1684.0
26,1,26,1,3.0,1922.0,714.0,144.0,3107.0,102.0,222.0,350.0,186.0,114.0,64.0,0.349,714.0,13,793.0,7.0,3.62406482228,5.49789568607,5.0,2.0,13.0,1538.0,1551.0,583.0,50.0,173.0,411.0,476.0,441.0,4258.0,800.0
27,1,27,1,,121.0,864.0,144.0,1472.0,33.0,310.0,725.0,386.0,175.0,189.0,0.369,1475.0,0,1542.0,68.0,5.00569833245,11.4440215327,6.0,8.0,26.0,3056.0,3056.0,1263.0,100.0,345.0,778.0,905.0,928.0,2121.0,1677.0
28,1,28,1,1.0,228.0,172.0,25.0,557.0,13.0,118.0,463.0,448.0,339.0,612.0,0.269,1862.0,2,2332.0,0.0,7.55836048091,20.4952438485,5.0,20.0,44.0,3314.0,3316.0,1970.0,110.0,160.0,1323.0,1032.0,691.0,889.0,2332.0
29,1,29,1,1.0,241.0,2500.0,31.0,2930.0,10.0,147.0,962.0,1018.0,622.0,474.0,0.184,3076.0,329,3692.0,0.0,6.07797124687,19.1817467215,4.0,15.0,37.0,4680.0,5009.0,2792.0,102.0,214.0,2582.0,1444.0,667.0,4479.0,3692.0
30,1,30,1,1.0,215.0,804.0,118.0,1983.0,58.0,787.0,1749.0,1309.0,670.0,352.0,0.139,4080.0,529,4539.0,0.0,9.18419620514,19.0436647601,10.0,14.0,46.0,6901.0,7430.0,3735.0,332.0,676.0,3761.0,1949.0,712.0,2926.0,4539.0
31,1,31,1,,836.0,1051.0,63.0,2106.0,37.0,119.0,1228.0,775.0,365.0,247.0,0.171,2615.0,81,2928.0,10.0,4.50024902797,14.6094963072,9.0,8.53555266536,32.0,3881.0,3962.0,2142.0,129.0,245.0,2057.0,1035.0,496.0,3156.0,2938.0
32,1,32,1,,431.0,1616.0,195.0,2608.0,69.0,297.0,1130.0,1006.0,462.0,422.0,0.212,3020.0,23,3269.0,120.0,10.5632935717,28.0543848166,13.0,21.0,58.0,5088.0,5111.0,3251.0,121.0,365.0,2417.0,1385.0,823.0,3808.0,3389.0
33,1,33,1,,259.0,591.0,195.0,1926.0,138.0,743.0,941.0,713.0,491.0,482.0,0.206,2627.0,10,2749.0,127.0,6.53798767115,31.0415181776,9.0,23.7616106732,59.0,5148.0,5158.0,2962.0,154.0,411.0,2413.0,1377.0,803.0,2803.0,2876.0
34,1,34,1,,112.0,253.0,204.0,667.0,24.0,74.0,742.0,726.0,545.0,722.0,0.22,2735.0,1,2914.0,0.0,2.77119176329,36.2870287908,4.0,29.0,60.0,4527.0,4528.0,2869.0,103.0,171.0,2365.0,1119.0,770.0,1012.0,2914.0
35,1,35,1,,125.0,99.0,45.0,335.0,29.0,37.0,641.0,692.0,397.0,598.0,0.236,2328.0,0,2612.0,111.0,1.90966431542,34.4371292717,2.0,30.0,58.0,4590.0,4590.0,2569.0,161.0,423.0,1899.0,1272.0,835.0,475.0,2723.0
36,1,36,1,,311.0,973.0,268.0,2519.0,98.0,869.0,1446.0,705.0,315.0,293.0,0.38,2759.0,0,2963.0,66.0,6.41343733599,21.2836735949,7.0,14.0,47.0,5592.0,5592.0,1954.0,195.0,528.0,1459.0,1646.0,1764.0,3792.0,3029.0
37,1,37,1,,1092.0,901.0,165.0,2658.0,206.0,294.0,756.0,602.0,421.0,287.0,0.223,2066.0,1,2231.0,57.0,6.88768784477,20.8518304083,8.0,12.0,43.0,4018.0,4019.0,2189.0,137.0,391.0,1557.0,1265.0,669.0,3784.0,2288.0
38,1,38,1,,851.0,292.0,282.0,2136.0,65.0,646.0,586.0,645.0,624.0,628.0,0.201,2483.0,14,2845.0,47.0,10.4802789679,40.6083740064,6.0,37.0,83.0,4570.0,4584.0,2840.0,174.0,294.0,2000.0,1447.0,669.0,3124.0,2892.0
39,1,39,1,,87.0,66.0,67.0,297.0,6.0,71.0,495.0,546.0,491.0,515.0,0.238,2047.0,0,2190.0,151.0,5.31625914073,36.0280685762,6.0,31.0,67.0,3919.0,3919.0,2084.0,154.0,273.0,1652.0,1123.0,717.0,413.0,2341.0
40,1,40,1,2.0,387.0,1714.0,990.0,4915.0,1398.0,424.0,634.0,698.0,543.0,824.0,0.217,2699.0,5,2972.0,0.0,38.0579360684,50.2343221898,28.0,43.0,128.0,4420.0,4425.0,2703.0,123.0,136.0,2172.0,1273.0,721.0,7349.0,2972.0
41,1,41,1,1.0,2769.0,5658.0,761.0,11387.0,1074.0,1124.0,867.0,460.0,401.0,360.0,0.237,2088.0,14,2157.0,111.0,88.6053794817,36.5030893952,90.0,20.0,183.0,3747.0,3761.0,1916.0,97.0,259.0,1726.0,983.0,696.0,16867.0,2268.0
42,1,42,1,1.0,100.0,185.0,6.0,1281.0,70.0,919.0,803.0,185.0,177.0,251.0,0.019,1416.0,699,1322.0,144.0,169.951741752,35.4620476833,484.0,116.324318948,628.0,4742.0,5441.0,2586.0,202.0,765.0,3871.0,570.0,33.0,1935.0,1466.0
43,2,43,1,2.0,275.0,809.0,287.0,2195.0,57.0,765.0,618.0,811.0,712.0,1258.0,0.184,3399.0,16,3160.0,411.0,106.070562081,62.4872401968,5.00000000048,57.0,199.0,5550.0,5566.0,3470.0,205.0,164.0,3179.0,1237.0,781.0,2584.0,3571.0
44,2,44,1,,492.0,802.0,109.0,1536.0,35.0,98.0,775.0,1103.0,824.0,1084.0,0.176,3786.0,81,3719.0,198.0,26.2734167739,61.496489613,14.0,56.0,136.0,6223.0,6304.0,4131.0,142.0,186.0,3822.0,1304.0,850.0,1803.0,3917.0
45,2,45,1,1.0,735.0,1001.0,461.0,3642.0,140.0,1304.0,465.0,578.0,520.0,1005.0,0.162,2568.0,0,2579.0,127.0,6.76859063683,54.4961241194,15.0,40.1928569464,93.0,4340.0,4340.0,2940.0,142.0,150.0,2440.0,1099.0,509.0,4478.0,2706.0
46,2,46,1,,353.0,657.0,89.0,1407.0,38.0,270.0,989.0,1028.0,869.0,1285.0,0.181,4171.0,109,4366.0,80.0,15.9911555682,53.29153123,8.0,42.0,102.0,6691.0,6800.0,4353.0,174.0,256.0,3634.0,1836.0,900.0,1714.0,4446.0
47,2,47,1,1.0,336.0,3472.0,253.0,5011.0,72.0,877.0,316.0,397.0,367.0,656.0,0.184,1736.0,30,1842.0,18.0,9.18980407481,29.3382281283,11.0,24.0,56.0,2721.0,2751.0,1667.0,104.0,101.0,1377.0,802.0,367.0,5984.0,1860.0
48,2,48,1,5.0,158.0,478.0,112.0,849.0,17.0,79.0,396.0,539.0,403.0,764.0,0.147,2102.0,44,1996.0,185.0,2.5066155186,45.8963585339,4.0,40.0,88.0,3802.0,3846.0,2432.0,164.0,199.0,2046.0,1045.0,392.0,997.0,2181.0
49,2,49,1,13.0,269.0,329.0,56.0,761.0,7.0,87.0,329.0,415.0,410.0,1273.0,0.186,2427.0,28,2167.0,432.0,5.18552337359,83.4711390751,6.0,76.0,135.0,4470.0,4498.0,2768.0,239.0,363.0,1829.0,1476.0,591.0,906.0,2599.0
50,2,50,1,1.0,339.0,1171.0,273.0,2659.0,67.0,808.0,373.0,537.0,424.0,1192.0,0.192,2526.0,3,2300.0,333.0,11.2516213258,67.439097739,12.0,59.0,121.0,4417.0,4420.0,2948.0,204.0,248.0,2171.0,1164.0,633.0,3199.0,2633.0
51,2,51,1,2.0,164.0,99.0,50.0,394.0,8.0,71.0,356.0,533.0,490.0,827.0,0.178,2206.0,10,2039.0,247.0,18.7828977538,48.8377220918,15.0,46.0,107.0,3688.0,3698.0,2317.0,181.0,128.0,2055.0,839.0,495.0,435.0,2286.0
52,2,52,1,7.0,732.0,435.0,14.0,2512.0,292.0,1032.0,140.0,210.0,250.0,293.0,0.022,893.0,9,842.0,111.0,0.0,1507.42949434,280.0,57.0,1491.0,2614.0,2623.0,1564.0,218.0,311.0,1776.0,296.0,22.0,3253.0,953.0
53,2,53,1,25.0,38.0,1209.0,13.0,3391.0,9.0,2097.0,19.0,15.0,12.0,3.0,0.043,49.0,125,50.0,0.0,1026.53839522,0.164392683082,13.0,5.0,1097.0,63.0,188.0,60.0,2.0,4.0,131.0,49.0,2.0,3751.0,50.0
54,2,54,1,,163.0,429.0,318.0,989.0,15.0,64.0,681.0,781.0,680.0,613.0,0.225,2755.0,78,1631.0,1278.0,9.18323893722,104.504908879,4.0,105.0,257.0,6568.0,6646.0,3608.0,267.0,769.0,2485.0,1994.0,1131.0,1135.0,2909.0
55,2,55,1,3.0,72.0,48.0,87.0,743.0,1.0,532.0,368.0,472.0,365.0,352.0,0.215,1557.0,0,813.0,827.0,0.971661668212,59.1287569376,1.0,58.0,97.0,3676.0,3676.0,1822.0,181.0,428.0,1327.0,1151.0,589.0,868.0,1640.0
56,2,56,1,,8.0,188.0,4.0,484.0,,284.0,14.0,17.0,10.0,19.0,0.452,60.0,190,53.0,15.0,255.949248569,2.04015354754,157.0,2.0,250.0,126.0,316.0,192.0,5.0,20.0,71.0,99.0,121.0,613.0,68.0
57,2,57,1,4.0,116.0,136.0,32.0,320.0,10.0,22.0,93.0,149.0,126.0,588.0,0.235,956.0,0,271.0,742.0,7.98907065824,83.5119936242,3.0,80.0,137.0,2449.0,2449.0,1297.0,200.0,375.0,600.0,846.0,428.0,355.0,1013.0
58,2,58,1,,86.0,404.0,247.0,849.0,12.0,100.0,670.0,647.0,605.0,515.0,0.206,2437.0,30,2239.0,345.0,8.96665389266,58.9890481206,11.0,54.0,104.0,5524.0,5554.0,2965.0,217.0,686.0,2219.0,1578.0,854.0,982.0,2584.0
59,2,59,1,,146.0,531.0,110.0,1031.0,21.0,223.0,717.0,967.0,775.0,718.0,0.225,3177.0,76,1916.0,1494.0,20.0581395107,117.386446285,21.0,110.0,200.0,7749.0,7825.0,4164.0,330.0,946.0,2880.0,2336.0,1333.0,1187.0,3410.0
60,2,60,1,3.0,29.0,79.0,37.0,194.0,16.0,30.0,363.0,483.0,360.0,374.0,0.222,1580.0,1,949.0,731.0,3.14177835944,56.0699978368,2.0,55.0,87.0,3913.0,3914.0,2119.0,186.0,456.0,1527.0,1081.0,664.0,203.0,1680.0
61,2,61,1,,64.0,287.0,89.0,995.0,6.0,549.0,587.0,605.0,384.0,355.0,0.228,1931.0,3,1559.0,470.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4505.0,4508.0,2338.0,200.0,541.0,1767.0,1208.0,792.0,1179.0,2029.0
62,2,62,1,1.0,254.0,484.0,210.0,1277.0,44.0,284.0,749.0,980.0,757.0,791.0,0.195,3277.0,7,2907.0,516.0,9.61477118366,89.716256884,11.0,80.0,158.0,7393.0,7400.0,4016.0,372.0,839.0,2980.0,2148.0,1061.0,1470.0,3423.0
63,2,63,1,,176.0,351.0,117.0,787.0,24.0,119.0,500.0,657.0,552.0,515.0,0.209,2224.0,7,1608.0,740.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5288.0,5295.0,2867.0,267.0,606.0,2053.0,1544.0,825.0,914.0,2348.0
64,2,64,1,,217.0,250.0,203.0,1388.0,32.0,686.0,792.0,837.0,511.0,704.0,0.199,2844.0,10,2279.0,712.0,6.63358521072,85.2460184039,6.0,80.0,146.0,6767.0,6777.0,3524.0,299.0,837.0,2799.0,1829.0,1013.0,1639.0,2991.0
65,2,65,1,,326.0,493.0,254.0,1380.0,64.0,243.0,556.0,778.0,481.0,650.0,0.179,2465.0,26,2189.0,387.0,24.5611620572,63.128210681,14.0,56.0,136.0,5450.0,5476.0,3011.0,308.0,568.0,2395.0,1490.0,715.0,1599.0,2576.0
66,2,66,1,,147.0,645.0,263.0,1267.0,112.0,100.0,566.0,504.0,422.0,462.0,0.192,1954.0,82,1691.0,334.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4231.0,4313.0,2333.0,190.0,474.0,1879.0,1153.0,617.0,1476.0,2025.0
67,2,67,1,,100.0,45.0,93.0,283.0,11.0,34.0,542.0,700.0,432.0,532.0,0.174,2206.0,9,1795.0,503.0,5.11890363424,56.3756375994,7.0736397593,53.0,96.0,5152.0,5161.0,2833.0,232.0,593.0,2305.0,1376.0,655.0,314.0,2298.0
68,2,68,1,,73.0,305.0,61.0,551.0,22.0,90.0,370.0,377.0,255.0,380.0,0.164,1382.0,11,1136.0,270.0,8.60581084163,36.6586165033,4.0,34.0,72.0,2973.0,2984.0,1759.0,110.0,240.0,1545.0,731.0,358.0,643.0,1406.0
69,2,69,1,1.0,261.0,3720.0,471.0,4768.0,25.0,290.0,709.0,728.0,591.0,625.0,0.134,2653.0,2412,2106.0,688.0,43.5615366707,95.7385349108,46.0,97.0641168391,208.0,5623.0,8035.0,4161.0,237.0,1481.0,4093.0,1425.0,799.0,5394.0,2794.0
70,2,70,1,1.0,604.0,1544.0,551.0,4125.0,132.0,1293.0,672.0,749.0,652.0,871.0,0.186,2944.0,9,2585.0,482.0,28.9962394272,90.5636253621,29.0,82.0,182.0,5860.0,5869.0,3582.0,288.0,472.0,2814.0,1477.0,818.0,4917.0,3067.0
71,2,71,1,15.0,361.0,1482.0,211.0,2420.0,54.0,297.0,316.0,269.0,351.0,1129.0,0.208,2065.0,255,1502.0,600.0,7.75871611881,85.6565490136,11.0,72.0,145.0,4382.0,4637.0,2631.0,267.0,525.0,1707.0,1428.0,710.0,2883.0,2102.0
72,2,72,1,,170.0,924.0,56.0,1336.0,30.0,156.0,253.0,272.0,218.0,285.0,0.232,1028.0,146,848.0,227.0,8.96384525953,28.3525170502,13.0,21.0694459618,59.0,2048.0,2194.0,1411.0,59.0,112.0,1089.0,536.0,398.0,1587.0,1075.0
73,2,73,1,,201.0,917.0,186.0,2379.0,772.0,303.0,1042.0,582.0,475.0,505.0,0.255,2604.0,90,2375.0,255.0,6.8301934198,37.5658671429,9.0,32.0,69.0,4149.0,4239.0,2503.0,92.0,153.0,2043.0,1097.0,854.0,2856.0,2630.0
74,2,74,1,1.0,453.0,2783.0,241.0,3694.0,40.0,176.0,859.0,635.0,389.0,390.0,0.397,2273.0,149,2313.0,128.0,22.7770730042,29.7242813185,24.0,17.0,84.0,3653.0,3802.0,1464.0,117.0,256.0,1404.0,727.0,1298.0,4434.0,2441.0
75,2,75,1,,924.0,792.0,454.0,3216.0,66.0,980.0,513.0,472.0,363.0,394.0,0.357,1742.0,138,1905.0,0.0,12.2500677897,13.0833029008,13.0,10.0,44.0,2496.0,2634.0,1356.0,44.0,66.0,1122.0,615.0,787.0,3875.0,1905.0
76,2,76,1,6.0,650.0,846.0,141.0,4765.0,87.0,3035.0,567.0,414.0,364.0,274.0,0.252,1619.0,12,1940.0,7.0,6.60224929279,13.6084263562,13.0,7.37879213579,41.0,2448.0,2460.0,1227.0,48.0,81.0,1120.0,732.0,479.0,5447.0,1947.0
77,2,77,1,,185.0,735.0,101.0,1343.0,62.0,260.0,949.0,664.0,406.0,281.0,0.243,2300.0,85,2330.0,83.0,19.8542789089,28.8835942219,25.0,15.0,69.0,4324.0,4409.0,2108.0,187.0,430.0,1865.0,1080.0,847.0,1641.0,2413.0
78,2,78,1,,164.0,247.0,7.0,1867.0,9.0,1440.0,2332.0,415.0,177.0,137.0,0.309,3061.0,11,2550.0,324.0,19.0771524753,41.9396153059,9.0,22.0,91.0,5988.0,5999.0,1999.0,313.0,866.0,1937.0,1360.0,1523.0,2178.0,2874.0
79,2,79,1,1.0,412.0,2733.0,119.0,4216.0,44.0,907.0,721.0,563.0,278.0,194.0,0.102,1756.0,39,1878.0,48.0,10.4703007588,24.0780003006,25.3802797577,9.60977154121,68.0,2775.0,2814.0,1796.0,71.0,223.0,1611.0,729.0,180.0,5210.0,1926.0
80,2,80,1,,82.0,128.0,43.0,317.0,3.0,61.0,860.0,538.0,393.0,307.0,0.096,2098.0,80,1836.0,353.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4346.0,4426.0,2515.0,193.0,477.0,2556.0,924.0,276.0,344.0,2189.0
81,2,81,1,,238.0,866.0,130.0,2032.0,44.0,754.0,1304.0,1061.0,742.0,611.0,0.09,3718.0,233,3631.0,349.0,15.1724197851,50.7690153579,21.0,39.3572340637,110.0,6804.0,7037.0,4637.0,206.0,481.0,4323.0,1637.0,390.0,2410.0,3980.0
82,2,82,1,,198.0,819.0,345.0,2006.0,29.0,615.0,408.0,459.0,370.0,409.0,0.123,1646.0,17,1700.0,68.0,12.2126888434,35.2502763363,15.0,29.0,76.0,3032.0,3049.0,1963.0,65.0,95.0,1864.0,773.0,252.0,2390.0,1768.0
83,2,83,1,10.0,119.0,96.0,49.0,311.0,7.0,30.0,425.0,547.0,506.0,717.0,0.163,2195.0,0,1812.0,529.0,19.7046997582,64.051409526,2.0,60.0,119.0,3837.0,3837.0,2462.0,94.0,113.0,1820.0,1398.0,412.0,327.0,2341.0
84,2,84,1,1.0,118.0,130.0,117.0,1296.0,27.0,903.0,487.0,699.0,526.0,607.0,0.078,2319.0,87,2295.0,163.0,6.78651359605,82.6294397943,4.0,42.0,117.0,4681.0,4768.0,3185.0,125.0,282.0,3061.0,1082.0,218.0,1475.0,2458.0
85,2,85,1,1.0,213.0,356.0,353.0,1635.0,33.0,679.0,534.0,539.0,444.0,361.0,0.146,1878.0,218,1875.0,79.0,21.0830736629,32.0100036576,11.0,26.0,77.0,3717.0,3935.0,2360.0,84.0,195.0,2512.0,711.0,433.0,1957.0,1954.0
86,2,86,1,,303.0,636.0,64.0,1132.0,11.0,118.0,1079.0,927.0,675.0,552.0,0.115,3233.0,164,3221.0,140.0,18.6495246777,61.0132045046,16.0,51.1857263767,125.0,6659.0,6823.0,3834.0,284.0,806.0,3549.0,1662.0,522.0,1271.0,3361.0
87,2,87,1,,144.0,2216.0,73.0,2569.0,13.0,123.0,782.0,707.0,438.0,478.0,0.166,2405.0,346,2344.0,147.0,8.48418905489,52.5588853862,14.0,43.0,93.0,4894.0,5240.0,3122.0,177.0,266.0,3014.0,1131.0,652.0,3128.0,2491.0
88,2,88,1,,174.0,619.0,503.0,1424.0,27.0,101.0,566.0,739.0,519.0,745.0,0.064,2569.0,71,2519.0,164.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5214.0,5285.0,3837.0,160.0,212.0,3604.0,1127.0,182.0,1705.0,2683.0
89,2,89,1,,210.0,471.0,176.0,1148.0,85.0,206.0,609.0,919.0,844.0,1175.0,0.1,3547.0,108,3145.0,577.0,7.12549932858,96.1172550419,5.0,89.0,150.0,7202.0,7310.0,4956.0,310.0,493.0,4136.0,1921.0,450.0,1314.0,3722.0
90,3,90,1,1.0,222.0,1800.0,122.0,2554.0,45.0,364.0,483.0,604.0,477.0,497.0,0.095,2061.0,121,1932.0,231.0,9.2079033111,46.3023633852,9.0,42.0,86.0,4274.0,4395.0,2754.0,164.0,318.0,2621.0,1030.0,262.0,3699.0,2163.0
91,3,91,1,11.0,510.0,4877.0,50.0,6324.0,57.0,819.0,433.0,552.0,529.0,710.0,0.174,2224.0,358,1446.0,902.0,117.782531744,102.658286894,100.0,91.0,320.0,4554.0,4912.0,2538.0,316.0,445.0,2227.0,1300.0,624.0,8920.0,2348.0
92,3,92,1,9.0,900.0,7427.0,47.0,10033.0,120.0,1530.0,562.0,190.0,189.0,260.0,0.456,1201.0,891,145.0,887.0,111.809529683,85.9302075217,75.0000000003,83.0,283.0,2590.0,3481.0,1113.0,115.0,329.0,710.0,972.0,1355.0,14219.0,1032.0
93,3,93,1,,193.0,170.0,93.0,545.0,16.0,73.0,748.0,1109.0,1131.0,1217.0,0.133,4205.0,1,3373.0,1024.0,12.4728825408,119.033395348,1.00000000004,109.0,227.0,7242.0,7243.0,4816.0,147.0,227.0,3870.0,2394.0,605.0,886.0,4397.0
94,3,94,1,,285.0,512.0,179.0,1128.0,16.0,136.0,272.0,379.0,292.0,406.0,0.134,1349.0,100,1153.0,250.0,4.80520350424,41.3610838755,5.0,36.0,68.0,2545.0,2645.0,1681.0,59.0,83.0,1384.0,898.0,221.0,1950.0,1403.0
