zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,total_job_spaces,total_residential_units
28,1,28,1,1.0,212,179.0,67.0,690.0,14.0,217.0,413.0,424.0,481.0,979.0,0.269,2297.0,3,2577.0,0.0,7.55836048091,20.524813111,5.0,20.0295692625,44.0,4151.0,4154.0,2580.0,109.0,163.0,1370.0,1129.0,1383.0,889.0,2577.0
29,1,29,1,1.0,725,2002.0,49.0,3510.0,16.0,717.0,652.0,919.0,833.0,1082.0,0.184,3486.0,436,3773.0,0.0,5.80338013637,19.456337832,4.0,15.2745911105,37.0,5386.0,5822.0,3326.0,100.0,215.0,2634.0,1557.0,1316.0,4357.0,3773.0
30,1,30,1,1.0,560,757.0,118.0,2373.0,48.0,889.0,978.0,1214.0,1069.0,1250.0,0.139,4511.0,701,4582.0,0.0,9.02636211416,19.201498851,10.0,14.1578340909,46.0,7749.0,8450.0,4318.0,330.0,686.0,3885.0,2127.0,1422.0,2882.0,4582.0
31,1,31,1,0.0,948,1023.0,74.0,2574.0,31.0,498.0,653.0,793.0,639.0,794.0,0.171,2879.0,107,2935.0,10.0,4.50024902797,14.6094963072,9.0,8.53555266536,32.0,4339.0,4446.0,2471.0,124.0,239.0,2045.0,1086.0,952.0,3161.0,2945.0
32,1,32,1,0.0,843,1553.0,193.0,3214.0,64.0,561.0,812.0,914.0,741.0,1034.0,0.212,3501.0,30,3489.0,116.0,10.2768007447,28.3408776436,13.0,21.286492827,58.0,5990.0,6020.0,3964.0,117.0,363.0,2448.0,1481.0,1611.0,3663.0,3605.0
33,1,33,1,0.0,494,851.0,205.0,2379.0,100.0,729.0,574.0,628.0,718.0,1180.0,0.206,3100.0,13,3025.0,115.0,5.98007935432,31.6669432219,9.0,24.3870357175,59.0,6169.0,6182.0,3602.0,153.0,418.0,2499.0,1505.0,1607.0,2743.0,3140.0
34,1,34,1,0.0,125,278.0,221.0,799.0,22.0,153.0,900.0,799.0,619.0,755.0,0.22,3073.0,1,3148.0,0.0,2.77119176329,36.4687471835,4.0,29.1817183927,60.0,5165.0,5166.0,3535.0,96.0,164.0,2305.0,1151.0,1450.0,1038.0,3148.0
35,1,35,1,0.0,112,100.0,126.0,426.0,18.0,70.0,596.0,632.0,608.0,911.0,0.236,2747.0,0,2831.0,109.0,1.64300452913,34.703789058,2.0,30.2666597863,58.0,5500.0,5500.0,3251.0,157.0,421.0,1925.0,1362.0,1635.0,460.0,2940.0
36,1,36,1,0.0,674,1025.0,249.0,3128.0,82.0,1098.0,993.0,783.0,580.0,753.0,0.38,3109.0,0,3095.0,64.0,6.16417327152,21.5639756627,7.0,14.2803020678,47.0,6399.0,6399.0,2293.0,164.0,454.0,1277.0,1521.0,2983.0,3763.0,3159.0
37,1,37,1,0.0,1585,869.0,162.0,3386.0,138.0,632.0,523.0,575.0,501.0,727.0,0.223,2326.0,1,2342.0,57.0,6.57675468964,21.1627635634,8.0,12.3109331551,43.0,4594.0,4595.0,2538.0,128.0,375.0,1522.0,1305.0,1265.0,3744.0,2399.0
38,1,38,1,0.0,895,478.0,316.0,2530.0,66.0,775.0,617.0,576.0,686.0,1213.0,0.201,3092.0,19,3246.0,47.0,9.56029351846,41.9673895941,6.0,38.3590155877,83.0,5779.0,5798.0,3671.0,184.0,318.0,2197.0,1679.0,1420.0,2886.0,3293.0
39,1,39,1,0.0,97,104.0,148.0,442.0,7.0,86.0,449.0,522.0,546.0,842.0,0.238,2359.0,0,2329.0,151.0,5.31625914073,36.0280685762,6.0,31.0,67.0,4586.0,4586.0,2516.0,146.0,265.0,1633.0,1173.0,1369.0,405.0,2480.0
40,1,40,1,1.0,981,2124.0,778.0,5839.0,973.0,982.0,973.0,723.0,613.0,955.0,0.217,3264.0,7,3474.0,0.0,37.9742858695,50.3948567301,28.0,43.1605345403,128.0,5429.0,5436.0,3566.0,124.0,140.0,2288.0,1416.0,1468.0,7324.0,3474.0
41,1,41,1,2.0,4038,6106.0,605.0,14427.0,931.0,2745.0,870.0,420.0,389.0,567.0,0.237,2246.0,19,2199.0,111.0,88.6053794817,36.7841302368,90.0,20.2810408416,183.0,4093.0,4112.0,2174.0,86.0,235.0,1594.0,957.0,1240.0,16855.0,2310.0
42,1,42,1,0.0,1390,2532.0,7.0,4864.0,81.0,854.0,4608.0,1632.0,1485.0,1721.0,0.019,9446.0,0,10014.0,144.0,76.6435569048,136.828511035,484.0,217.690782299,628.0,32125.0,32125.0,16544.0,1136.0,4401.0,22689.0,3529.0,370.0,6628.0,5149.0
43,2,43,1,2.0,443,1119.0,314.0,2588.0,51.0,659.0,785.0,1084.0,731.0,862.0,0.184,3462.0,21,3160.0,411.0,106.070562081,62.4872401968,5.00000000048,57.0,199.0,5741.0,5762.0,4008.0,179.0,146.0,2883.0,1185.0,1369.0,2584.0,3571.0
44,2,44,1,0.0,410,736.0,215.0,1611.0,26.0,224.0,996.0,1068.0,871.0,1134.0,0.176,4069.0,107,3921.0,198.0,26.2734167739,61.496489613,14.0,56.0,136.0,6792.0,6899.0,4858.0,131.0,176.0,3683.0,1326.0,1583.0,1804.0,4119.0
45,2,45,1,0.0,633,992.0,412.0,3369.0,106.0,1226.0,527.0,791.0,582.0,764.0,0.162,2664.0,0,2612.0,127.0,6.76859063683,54.4961241194,15.0,40.1928569464,93.0,4573.0,4573.0,3439.0,128.0,138.0,2293.0,1090.0,924.0,4473.0,2739.0
46,2,46,1,0.0,366,597.0,132.0,1453.0,29.0,329.0,988.0,1121.0,990.0,1449.0,0.181,4548.0,145,4642.0,80.0,15.738084455,53.735314381,8.0,42.443783151,102.0,7409.0,7554.0,5189.0,163.0,246.0,3552.0,1894.0,1699.0,1652.0,4722.0
47,2,47,1,1.0,902,3264.0,240.0,5290.0,63.0,820.0,628.0,601.0,351.0,396.0,0.184,1976.0,40,2058.0,18.0,8.9062403905,29.6217918127,11.0,24.2835636844,56.0,3145.0,3185.0,2176.0,102.0,101.0,1401.0,861.0,720.0,5984.0,1860.0
48,2,48,1,5.0,192,449.0,188.0,990.0,16.0,140.0,631.0,685.0,417.0,402.0,0.147,2135.0,59,1997.0,185.0,2.5066155186,45.8963585339,4.0,40.0,88.0,3922.0,3981.0,2847.0,148.0,182.0,1912.0,1031.0,708.0,997.0,2182.0
49,2,49,1,13.0,227,318.0,183.0,885.0,8.0,136.0,741.0,781.0,444.0,501.0,0.186,2467.0,37,2167.0,432.0,5.18552337359,83.4711390751,6.0,76.0,135.0,4614.0,4651.0,3388.0,209.0,323.0,1663.0,1417.0,1039.0,906.0,2599.0
50,2,50,1,1.0,399,1183.0,342.0,2767.0,54.0,788.0,667.0,717.0,541.0,627.0,0.192,2552.0,4,2300.0,333.0,11.2516213258,67.439097739,12.0,59.0,121.0,4532.0,4536.0,3480.0,175.0,218.0,1947.0,1101.0,1095.0,3199.0,2633.0
51,2,51,1,2.0,128,168.0,152.0,548.0,9.0,89.0,527.0,675.0,494.0,541.0,0.178,2237.0,13,2039.0,247.0,18.7828977538,48.8377220918,15.0,46.0,107.0,3797.0,3810.0,2669.0,158.0,114.0,1865.0,804.0,869.0,435.0,2286.0
52,2,52,1,7.0,506,325.0,15.0,1804.0,204.0,747.0,104.0,214.0,248.0,376.0,0.022,942.0,12,842.0,111.0,0.0,1507.42949434,280.0,57.0,1491.0,2800.0,2812.0,1757.0,223.0,324.0,1887.0,332.0,46.0,3253.0,953.0
53,2,53,1,23.0,149,1356.0,15.0,3740.0,10.0,2187.0,4.0,28.0,10.0,7.0,0.043,49.0,165,50.0,0.0,1026.53839522,0.164392683082,13.0,5.0,1097.0,64.0,229.0,79.0,3.0,5.0,156.0,61.0,4.0,3751.0,50.0
54,2,54,1,1.0,131,424.0,499.0,1192.0,18.0,119.0,724.0,811.0,632.0,691.0,0.225,2858.0,103,1631.0,1278.0,9.18323893722,104.504908879,4.0,105.0,257.0,6919.0,7022.0,4049.0,231.0,680.0,2241.0,1900.0,1970.0,1136.0,2909.0
55,2,55,1,3.0,68,148.0,212.0,857.0,5.0,421.0,397.0,532.0,341.0,351.0,0.215,1621.0,0,813.0,827.0,0.971661668212,59.1287569376,1.0,58.0,97.0,3886.0,3886.0,2069.0,158.0,382.0,1207.0,1105.0,1034.0,868.0,1640.0
56,2,56,1,0.0,55,300.0,12.0,616.0,4.0,245.0,18.0,22.0,14.0,13.0,0.452,67.0,251,53.0,15.0,255.949248569,2.04015354754,157.0,2.0,250.0,143.0,394.0,269.0,5.0,18.0,64.0,95.0,212.0,613.0,68.0
57,2,57,1,3.0,91,174.0,165.0,503.0,12.0,58.0,231.0,313.0,191.0,256.0,0.235,991.0,0,271.0,742.0,7.98907065824,83.5119936242,3.0,80.0,137.0,2578.0,2578.0,1674.0,172.0,329.0,537.0,799.0,741.0,355.0,1013.0
58,2,58,1,0.0,72,349.0,317.0,895.0,15.0,142.0,649.0,844.0,565.0,497.0,0.206,2555.0,40,2239.0,345.0,8.96665389266,58.9890481206,11.0,54.0,104.0,5881.0,5921.0,3409.0,192.0,621.0,2048.0,1537.0,1523.0,982.0,2584.0
59,2,59,1,0.0,108,416.0,376.0,1135.0,22.0,213.0,791.0,992.0,780.0,795.0,0.225,3358.0,100,1916.0,1494.0,20.0581395107,117.386446285,21.0,110.0,200.0,8318.0,8418.0,4781.0,291.0,853.0,2645.0,2265.0,2364.0,1187.0,3410.0
60,2,60,1,2.0,23,57.0,168.0,294.0,11.0,33.0,400.0,493.0,385.0,378.0,0.222,1656.0,1,949.0,731.0,3.14177835944,56.0699978368,2.0,55.0,87.0,4164.0,4165.0,2431.0,162.0,409.0,1389.0,1038.0,1167.0,203.0,1680.0
61,2,61,1,0.0,57,270.0,198.0,997.0,6.0,466.0,529.0,615.0,442.0,425.0,0.228,2011.0,4,1559.0,470.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4765.0,4769.0,2643.0,173.0,478.0,1592.0,1148.0,1378.0,1179.0,2029.0
62,2,62,1,1.0,219,508.0,382.0,1445.0,30.0,305.0,825.0,1110.0,750.0,704.0,0.195,3389.0,9,2907.0,516.0,9.61477118366,89.716256884,11.0,80.0,158.0,7764.0,7773.0,4581.0,328.0,755.0,2733.0,2079.0,1878.0,1470.0,3423.0
63,2,63,1,0.0,134,310.0,292.0,898.0,22.0,140.0,504.0,751.0,532.0,540.0,0.209,2327.0,9,1608.0,740.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5618.0,5627.0,3265.0,235.0,546.0,1885.0,1498.0,1463.0,914.0,2348.0
64,2,64,1,0.0,193,302.0,387.0,1487.0,18.0,587.0,771.0,914.0,637.0,645.0,0.199,2967.0,13,2283.0,712.0,6.63358521072,85.303541427,6.0,80.0575230231,146.0,7169.0,7182.0,4087.0,265.0,757.0,2579.0,1778.0,1803.0,1641.0,2995.0
65,2,65,1,0.0,280,549.0,340.0,1484.0,45.0,270.0,526.0,725.0,592.0,741.0,0.179,2584.0,34,2235.0,387.0,23.8747218873,63.8146508509,14.0,56.6864401699,136.0,5802.0,5836.0,3439.0,278.0,525.0,2253.0,1480.0,1300.0,1587.0,2622.0
66,2,66,1,0.0,191,661.0,318.0,1419.0,85.0,164.0,495.0,665.0,427.0,424.0,0.192,2011.0,109,1691.0,334.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4421.0,4530.0,2664.0,167.0,427.0,1725.0,1117.0,1094.0,1476.0,2025.0
67,2,67,1,1.0,95,92.0,223.0,470.0,6.0,53.0,545.0,721.0,479.0,531.0,0.174,2276.0,12,1795.0,503.0,5.11890363424,56.3756375994,7.0736397593,53.0,96.0,5398.0,5410.0,3208.0,207.0,540.0,2141.0,1348.0,1174.0,314.0,2298.0
68,2,68,1,0.0,87,279.0,134.0,618.0,17.0,101.0,411.0,402.0,292.0,275.0,0.164,1380.0,14,1136.0,270.0,8.60581084163,36.6586165033,4.0,34.0,72.0,3015.0,3029.0,1974.0,95.0,213.0,1397.0,699.0,625.0,643.0,1406.0
69,2,69,1,1.0,571,4019.0,504.0,5501.0,31.0,375.0,565.0,708.0,621.0,880.0,0.134,2774.0,3194,2125.0,688.0,43.5615366707,95.7385349108,46.0,97.0641168391,208.0,5970.0,9164.0,4953.0,237.0,1509.0,4252.0,1563.0,1603.0,5394.0,2813.0
70,2,70,1,2.0,1042,1899.0,568.0,4822.0,133.0,1178.0,727.0,855.0,670.0,821.0,0.186,3073.0,12,2628.0,482.0,28.9962394272,90.7570075469,29.0,82.1933821848,182.0,6211.0,6223.0,4117.0,257.0,431.0,2616.0,1450.0,1469.0,4919.0,3110.0
71,2,71,1,14.0,489,1443.0,311.0,2752.0,49.0,446.0,616.0,545.0,411.0,482.0,0.208,2054.0,338,1502.0,600.0,7.75871611881,85.6565490136,11.0,72.0,145.0,4426.0,4764.0,3226.0,228.0,459.0,1518.0,1340.0,1219.0,2883.0,2102.0
72,2,72,1,0.0,322,890.0,109.0,1566.0,30.0,215.0,727.0,280.0,290.0,414.0,0.232,1711.0,194,1454.0,225.0,6.41591154331,30.9004507664,13.0,23.617379678,59.0,3462.0,3656.0,2519.0,80.0,156.0,1538.0,799.0,1083.0,1643.0,1679.0
73,2,73,1,0.0,374,952.0,202.0,2484.0,505.0,451.0,1093.0,672.0,445.0,439.0,0.255,2649.0,119,2417.0,253.0,6.8301934198,37.6518846715,9.0,32.0860175286,69.0,4286.0,4405.0,2815.0,77.0,130.0,1768.0,1003.0,1427.0,2856.0,2670.0
74,2,74,1,1.0,931,2557.0,199.0,4185.0,39.0,458.0,1584.0,601.0,500.0,637.0,0.397,3322.0,198,3243.0,126.0,22.251792582,30.7706680216,24.0,18.0463867031,84.0,5421.0,5619.0,2271.0,125.0,280.0,1564.0,857.0,2793.0,4578.0,3369.0
75,2,75,1,0.0,1305,1343.0,205.0,3704.0,72.0,779.0,608.0,528.0,449.0,556.0,0.357,2141.0,183,2224.0,0.0,11.0336312013,14.2997394892,13.0,11.2164365884,44.0,3115.0,3298.0,1801.0,41.0,63.0,1089.0,630.0,1475.0,3705.0,2154.0
76,2,76,1,5.0,884,834.0,111.0,5339.0,70.0,3435.0,525.0,413.0,395.0,526.0,0.252,1859.0,16,2005.0,7.0,6.34972081261,13.8609548364,13.0,7.63132061597,41.0,2854.0,2870.0,1468.0,45.0,77.0,1092.0,753.0,903.0,5477.0,2012.0
77,2,77,1,0.0,279,678.0,90.0,1400.0,50.0,303.0,1356.0,607.0,409.0,471.0,0.243,2843.0,113,2812.0,81.0,19.8542789089,28.9349606672,25.0,15.0513664453,69.0,5427.0,5540.0,2764.0,189.0,446.0,1971.0,1204.0,1730.0,1643.0,2893.0
78,2,78,1,0.0,467,557.0,20.0,2179.0,15.0,1120.0,2607.0,209.0,168.0,161.0,0.309,3145.0,14,2645.0,322.0,19.0771524753,42.2552759348,9.0,22.3156606289,91.0,6248.0,6262.0,2216.0,252.0,713.0,1624.0,1204.0,2469.0,2198.0,2967.0
79,2,79,1,1.0,1050,2252.0,128.0,4670.0,48.0,1191.0,951.0,642.0,524.0,654.0,0.102,2771.0,52,2760.0,48.0,10.3941125331,27.5472386957,25.304091532,13.0790099363,68.0,4447.0,4499.0,2982.0,102.0,327.0,2404.0,1146.0,520.0,5289.0,2808.0
80,2,80,1,0.0,84,122.0,107.0,375.0,5.0,57.0,849.0,567.0,400.0,409.0,0.096,2225.0,106,1891.0,351.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4681.0,4787.0,2884.0,188.0,475.0,2593.0,989.0,542.0,344.0,2242.0
81,2,81,1,0.0,445,783.0,190.0,2161.0,41.0,702.0,1219.0,1169.0,937.0,1218.0,0.09,4543.0,308,4248.0,345.0,12.5682176122,53.8183468967,21.0,42.4065656025,110.0,8443.0,8751.0,6022.0,232.0,553.0,5061.0,2023.0,882.0,2425.0,4191.0
82,2,82,1,0.0,390,974.0,303.0,2273.0,28.0,578.0,416.0,480.0,429.0,599.0,0.123,1924.0,23,1892.0,68.0,12.1792465389,35.2837186408,15.0,29.0334423045,76.0,3599.0,3622.0,2458.0,68.0,102.0,2032.0,890.0,530.0,2388.0,1813.0
83,2,83,1,10.0,102,110.0,200.0,468.0,6.0,40.0,412.0,635.0,500.0,767.0,0.163,2314.0,0,1838.0,529.0,19.7046997582,64.051409526,2.0,60.0,119.0,4107.0,4107.0,2824.0,86.0,106.0,1741.0,1413.0,761.0,327.0,2367.0
84,2,84,1,1.0,206,302.0,208.0,1471.0,25.0,729.0,600.0,730.0,544.0,556.0,0.078,2430.0,115,2295.0,163.0,6.78651359605,82.6294397943,4.0,42.0,117.0,4981.0,5096.0,3687.0,122.0,281.0,3106.0,1159.0,428.0,1475.0,2458.0
85,2,85,1,1.0,313,560.0,286.0,1793.0,31.0,602.0,466.0,546.0,444.0,489.0,0.146,1945.0,288,1887.0,79.0,21.0830736629,32.3058848202,11.0,26.2958811626,77.0,3909.0,4197.0,2653.0,78.0,184.0,2412.0,720.0,803.0,1957.0,1966.0
86,2,86,1,0.0,282,703.0,118.0,1264.0,10.0,151.0,1033.0,1003.0,686.0,694.0,0.115,3416.0,217,3309.0,138.0,19.0268823117,61.0132045046,16.377357634,51.1857263767,125.0,7145.0,7362.0,4394.0,272.0,789.0,3543.0,1751.0,1007.0,1265.0,3447.0
87,2,87,1,0.0,381,1965.0,180.0,2894.0,23.0,345.0,737.0,777.0,507.0,451.0,0.166,2472.0,458,2344.0,147.0,8.48418905489,52.5588853862,14.0,43.0,93.0,5108.0,5566.0,3599.0,160.0,247.0,2844.0,1127.0,1188.0,3128.0,2491.0
88,2,88,1,0.0,181,551.0,441.0,1385.0,20.0,192.0,646.0,825.0,563.0,622.0,0.064,2656.0,94,2519.0,164.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5474.0,5568.0,4414.0,155.0,210.0,3643.0,1204.0,356.0,1705.0,2683.0
89,2,89,1,0.0,233,475.0,378.0,1401.0,60.0,255.0,823.0,1082.0,866.0,907.0,0.1,3678.0,143,3145.0,577.0,7.12549932858,96.1172550419,5.0,89.0,150.0,7584.0,7727.0,5760.0,295.0,478.0,4090.0,2006.0,858.0,1314.0,3722.0
90,3,90,1,0.0,652,2411.0,221.0,3693.0,41.0,368.0,573.0,662.0,468.0,439.0,0.095,2142.0,161,1932.0,231.0,9.2079033111,46.3023633852,9.0,42.0,86.0,4511.0,4672.0,3173.0,157.0,311.0,2615.0,1084.0,505.0,3711.0,2163.0
91,3,91,1,11.0,1802,5989.0,256.0,8835.0,46.0,731.0,511.0,732.0,506.0,592.0,0.174,2341.0,474,1468.0,905.0,117.782531744,102.658286894,100.0,91.0,320.0,4868.0,5342.0,3030.0,293.0,420.0,2146.0,1322.0,1161.0,8920.0,2373.0
92,3,92,1,10.0,5375,7350.0,191.0,14293.0,114.0,1253.0,592.0,186.0,138.0,134.0,0.456,1050.0,1180,145.0,890.0,111.809529683,85.9302075217,75.0000000003,83.0,283.0,2300.0,3480.0,1220.0,80.0,235.0,516.0,746.0,1903.0,14219.0,1035.0
