zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,total_job_spaces,total_residential_units
1,1,1,1,18.0,22915.0,2396.0,221.0,29102.0,698.0,2854.0,9.0,14.0,10.0,17.0,0.238,50.0,9,60.0,1.0,9.14991145662,2.54006108887,15.0,1.0,20.3,81.0,90.0,37.0,3.0,7.0,31.0,29.0,20.0,29487.0,61.0
2,1,2,1,62.0,35196.0,4801.0,425.0,44876.0,726.0,3666.0,41.0,29.0,30.0,47.0,0.238,147.0,30,155.0,5.0,15.828155166,3.87461727278,24.7642495968,1.02872330254,31.1,234.0,264.0,108.0,8.0,19.0,91.0,85.0,61.0,44867.0,160.0
3,1,3,1,0.0,1292.0,983.0,98.0,2706.0,34.0,299.0,75.0,72.0,66.0,70.0,0.238,283.0,54,285.0,9.0,7.62122695076,1.79219463656,2.31799058504,1.0,14.7,452.0,506.0,217.0,16.0,37.0,175.0,162.0,116.0,2868.0,294.0
4,1,4,1,121.0,16076.0,3293.0,394.0,23252.0,1247.0,2121.0,31.0,53.0,31.0,49.0,0.238,164.0,15,210.0,6.0,9.09633124488,2.92244595288,18.0,1.0,19.3,259.0,274.0,115.0,8.0,20.0,95.0,88.0,63.0,23745.0,216.0
5,1,5,1,5.0,6599.0,5624.0,2083.0,16783.0,371.0,2101.0,175.0,143.0,122.0,235.0,0.238,675.0,106,695.0,22.0,21.19556958,11.0111441987,15.0,1.09010139174,52.7,1075.0,1181.0,472.0,37.0,87.0,407.0,379.0,271.0,19017.0,717.0
6,1,6,1,1.0,971.0,2029.0,142.0,4098.0,30.0,925.0,717.0,642.0,508.0,590.0,0.142,2457.0,729,2557.0,0.0,7.16425801041,12.9139617752,8.0,7.36544108254,29.0,3629.0,4358.0,2126.0,79.0,234.0,2439.0,1018.0,588.0,4921.0,2557.0
7,1,7,1,1.0,6101.0,4916.0,246.0,13578.0,131.0,2183.0,1172.0,1136.0,819.0,927.0,0.191,4054.0,527,4174.0,0.0,13.7993203722,15.7452664395,14.0,13.0,45.0,5988.0,6515.0,3502.0,173.0,426.0,2746.0,1995.0,1175.0,17470.0,4174.0
8,1,8,1,7.0,1545.0,1782.0,341.0,4782.0,70.0,1037.0,2729.0,862.0,607.0,657.0,0.25,4855.0,2621,4941.0,19.0,10.7844246042,17.3406212849,15.0,8.4882523614,51.0,8010.0,10631.0,3776.0,379.0,859.0,3148.0,3692.0,2553.0,6055.0,4960.0
9,1,9,1,5.0,7708.0,9255.0,144.0,31681.0,378.0,14191.0,1893.0,1511.0,1242.0,1240.0,0.163,5886.0,758,6032.0,35.0,41.3558204592,22.9464167489,47.0,9.79331756595,112.0,10071.0,10829.0,4806.0,413.0,1033.0,4928.0,2765.0,1690.0,33681.0,5939.0
10,1,10,1,2.0,2820.0,2940.0,155.0,11321.0,226.0,5178.0,2514.0,1127.0,948.0,1011.0,0.148,5600.0,115,5737.0,5.0,24.5525379438,19.6972763731,35.0,10.5355283209,73.5,9639.0,9754.0,5215.0,261.0,813.0,4063.0,3373.0,1244.0,12122.0,4290.0
11,1,11,1,0.0,3306.0,2845.0,2125.0,11157.0,218.0,2663.0,1709.0,664.0,494.0,516.0,0.148,3383.0,185,3258.0,10.0,31.4140008312,16.0085273938,38.0,13.7434110015,81.0,5822.0,6007.0,3227.0,161.0,500.0,2502.0,2078.0,766.0,12110.0,3268.0
12,1,12,1,16.0,6593.0,5035.0,519.0,17091.0,288.0,4640.0,247.0,219.0,188.0,227.0,0.09,881.0,11,1029.0,0.0,28.4463921744,7.75394170697,16.0,1.16323601849,53.3,1329.0,1340.0,950.0,10.0,16.0,771.0,458.0,85.0,18924.0,1029.0
13,1,13,1,6.0,16095.0,2387.0,708.0,20567.0,183.0,1188.0,150.0,27.0,24.0,33.0,0.09,234.0,11,273.0,0.0,13.2033649452,1.84077906752,19.7960946261,1.0,26.5,357.0,368.0,262.0,3.0,4.0,211.0,126.0,24.0,20563.0,162.0
14,1,14,1,16.0,24450.0,3196.0,177.0,32894.0,1848.0,3207.0,118.0,102.0,123.0,162.0,0.09,505.0,7,552.0,0.0,17.2181177196,1.85164391462,27.3987313907,1.0,30.6,765.0,772.0,541.0,8.0,8.0,444.0,264.0,48.0,32888.0,422.0
15,1,15,1,7.0,11272.0,2119.0,139.0,16514.0,493.0,2484.0,31.0,57.0,65.0,141.0,0.09,294.0,53,319.0,0.0,10.4022482661,4.90677927723,14.0,3.0,28.5,444.0,497.0,330.0,4.0,6.0,286.0,170.0,31.0,17352.0,319.0
16,1,16,1,68.0,12520.0,5469.0,2809.0,26275.0,444.0,4965.0,4642.0,1158.0,1084.0,1517.0,0.076,8401.0,144,9129.0,15.0,36.6863549066,33.797421492,72.0,17.3641721981,123.4,13815.0,13959.0,10696.0,283.0,365.0,8867.0,3674.0,770.0,32133.0,5800.0
17,1,17,1,7.0,4046.0,1976.0,275.0,10661.0,261.0,4096.0,1328.0,801.0,891.0,1468.0,0.076,4488.0,466,4873.0,25.0,31.7386769132,44.0816937527,36.0,25.0289385102,152.3,7376.0,7842.0,5861.0,159.0,205.0,4981.0,2065.0,432.0,12661.0,4898.0
18,1,18,1,24.0,2264.0,1298.0,315.0,6743.0,419.0,2423.0,187.0,253.0,285.0,367.0,0.056,1092.0,407,1087.0,56.0,36.6335240821,21.0007725946,50.0,2.09940815624,107.3,1799.0,2206.0,1348.0,36.0,142.0,1462.0,483.0,83.0,8196.0,1143.0
19,1,19,1,3.0,2724.0,1169.0,886.0,10554.0,835.0,4937.0,397.0,141.0,166.0,232.0,0.056,936.0,247,962.0,22.0,53.8700551228,22.0703114179,74.0,14.1994600649,125.4,1539.0,1786.0,1098.0,29.0,116.0,1183.0,391.0,67.0,11490.0,570.0
20,1,20,1,1.0,1077.0,1132.0,275.0,3852.0,371.0,996.0,948.0,515.0,306.0,373.0,0.394,2142.0,386,2093.0,97.0,33.299792681,30.0703605399,35.0,15.4060716607,98.3,3570.0,3956.0,1723.0,76.0,195.0,1185.0,886.0,1614.0,4421.0,2190.0
21,1,21,1,1.0,2963.0,1974.0,358.0,7669.0,203.0,2170.0,2091.0,537.0,460.0,507.0,0.394,3595.0,459,3539.0,117.0,28.4701300869,22.384611727,44.0,15.2399318153,78.9,5994.0,6453.0,2819.0,124.0,319.0,1933.0,1445.0,2632.0,8240.0,3656.0
22,1,22,1,9.0,14563.0,4124.0,309.0,21475.0,414.0,2056.0,251.0,317.0,261.0,420.0,0.317,1249.0,21,1291.0,98.0,26.3225488575,16.6162143641,46.0,9.0,87.7,1991.0,2012.0,1157.0,28.0,37.0,500.0,837.0,610.0,22695.0,1389.0
23,1,23,1,2.0,6100.0,1871.0,233.0,11410.0,1289.0,1915.0,172.0,144.0,130.0,138.0,0.317,584.0,7,628.0,43.0,49.0666215131,10.2131394238,20.0,4.41299663674,90.8,930.0,937.0,559.0,13.0,17.0,233.0,390.0,284.0,12010.0,671.0
24,1,24,1,15.0,10839.0,2316.0,201.0,17477.0,552.0,3554.0,378.0,140.0,106.0,184.0,0.369,808.0,8,856.0,0.0,13.3918289603,9.79260598795,20.0,2.64630339476,39.0,1300.0,1308.0,465.0,37.0,55.0,256.0,485.0,475.0,18885.0,856.0
25,1,25,1,0.0,429.0,666.0,311.0,1844.0,73.0,365.0,486.0,352.0,305.0,505.0,0.41,1648.0,7,1591.0,131.0,2.88652142652,11.0981701354,4.0,4.04184603183,21.0,3620.0,3627.0,1288.0,109.0,400.0,629.0,968.0,1521.0,2276.0,1722.0
26,1,26,1,3.0,2648.0,789.0,141.0,4004.0,83.0,340.0,226.0,188.0,171.0,218.0,0.349,803.0,15,834.0,7.0,3.51864729969,5.60331320866,5.0,2.10541752259,13.0,1731.0,1746.0,677.0,50.0,173.0,413.0,492.0,618.0,4196.0,841.0
27,1,27,1,0.0,425.0,876.0,138.0,1868.0,29.0,400.0,506.0,415.0,304.0,395.0,0.369,1620.0,0,1555.0,68.0,5.00569833245,11.4440215327,6.0,8.0,26.0,3358.0,3358.0,1495.0,95.0,333.0,760.0,910.0,1260.0,2361.0,1690.0
28,1,28,1,1.0,253.0,184.0,50.0,684.0,14.0,182.0,653.0,463.0,417.0,709.0,0.269,2242.0,2,2530.0,0.0,7.55836048091,20.4952438485,5.0,20.0,44.0,3992.0,3994.0,2644.0,119.0,175.0,1462.0,1174.0,1064.0,889.0,2530.0
29,1,29,1,1.0,564.0,2341.0,43.0,3441.0,13.0,479.0,823.0,865.0,762.0,950.0,0.184,3400.0,389,3767.0,0.0,5.80338013637,19.456337832,4.0,15.2745911105,37.0,5176.0,5565.0,3310.0,106.0,222.0,2705.0,1558.0,974.0,4357.0,3767.0
30,1,30,1,1.0,452.0,815.0,124.0,2347.0,53.0,902.0,1182.0,1133.0,1000.0,1131.0,0.139,4446.0,626,4582.0,0.0,9.02636211416,19.201498851,10.0,14.1578340909,46.0,7525.0,8151.0,4328.0,343.0,704.0,3953.0,2109.0,1042.0,2882.0,4582.0
31,1,31,1,0.0,1029.0,1084.0,72.0,2560.0,34.0,341.0,756.0,706.0,607.0,754.0,0.171,2823.0,96,2935.0,10.0,4.50024902797,14.6094963072,9.0,8.53555266536,32.0,4192.0,4288.0,2465.0,130.0,249.0,2109.0,1093.0,707.0,3161.0,2945.0
32,1,32,1,0.0,740.0,1656.0,204.0,3134.0,67.0,467.0,992.0,911.0,679.0,867.0,0.212,3449.0,27,3472.0,118.0,10.2768007447,28.3408776436,13.0,21.286492827,58.0,5814.0,5841.0,4018.0,127.0,386.0,2581.0,1523.0,1224.0,3663.0,3590.0
33,1,33,1,0.0,437.0,762.0,211.0,2319.0,119.0,790.0,714.0,662.0,661.0,887.0,0.206,2924.0,12,2878.0,122.0,6.27698909035,31.3025167584,9.0,24.022609254,59.0,5733.0,5745.0,3550.0,157.0,424.0,2518.0,1479.0,1167.0,2820.0,3000.0
34,1,34,1,0.0,137.0,278.0,224.0,786.0,23.0,124.0,871.0,721.0,572.0,759.0,0.22,2923.0,1,3011.0,0.0,2.77119176329,36.2870287908,4.0,29.0,60.0,4841.0,4842.0,3408.0,100.0,169.0,2357.0,1147.0,1069.0,1018.0,3011.0
35,1,35,1,0.0,136.0,104.0,92.0,413.0,23.0,58.0,667.0,624.0,535.0,801.0,0.236,2627.0,0,2713.0,111.0,1.90966431542,34.4371292717,2.0,30.0,58.0,5182.0,5182.0,3185.0,165.0,439.0,1989.0,1371.0,1218.0,471.0,2824.0
36,1,36,1,0.0,573.0,1047.0,271.0,3043.0,90.0,1062.0,1131.0,696.0,545.0,677.0,0.38,3049.0,0,3054.0,64.0,6.29235322526,21.4047577056,7.0,14.1210841107,47.0,6183.0,6183.0,2305.0,187.0,511.0,1427.0,1656.0,2402.0,3764.0,3118.0
37,1,37,1,0.0,1549.0,925.0,172.0,3324.0,172.0,506.0,544.0,570.0,479.0,620.0,0.223,2213.0,1,2250.0,57.0,6.88768784477,20.8518304083,8.0,12.0,43.0,4306.0,4307.0,2490.0,134.0,386.0,1556.0,1300.0,931.0,3767.0,2307.0
38,1,38,1,0.0,1006.0,408.0,315.0,2562.0,66.0,767.0,852.0,620.0,628.0,872.0,0.201,2972.0,17,3145.0,47.0,9.56029351846,41.5283594558,6.0,37.9199854494,83.0,5473.0,5490.0,3699.0,192.0,328.0,2249.0,1674.0,1047.0,2886.0,3192.0
39,1,39,1,0.0,106.0,90.0,115.0,403.0,7.0,85.0,467.0,561.0,527.0,702.0,0.238,2257.0,0,2235.0,151.0,5.31625914073,36.0280685762,6.0,31.0,67.0,4323.0,4323.0,2498.0,154.0,277.0,1689.0,1182.0,1021.0,405.0,2386.0
40,1,40,1,2.0,797.0,2019.0,922.0,5693.0,1183.0,770.0,668.0,713.0,574.0,865.0,0.217,2820.0,6,3007.0,0.0,37.9742858695,50.3179723887,28.0,43.0836501989,128.0,4621.0,4627.0,3140.0,118.0,131.0,2119.0,1279.0,980.0,7324.0,3007.0
41,1,41,1,2.0,3938.0,6167.0,713.0,13948.0,1008.0,2120.0,876.0,417.0,373.0,539.0,0.237,2205.0,17,2163.0,111.0,88.6053794817,36.5030893952,90.0,20.0,183.0,3959.0,3976.0,2179.0,93.0,251.0,1692.0,991.0,949.0,16867.0,2274.0
42,1,42,1,1.0,879.0,1487.0,7.0,3400.0,76.0,950.0,6316.0,1000.0,678.0,384.0,0.019,8378.0,0,8731.0,144.0,76.6435569048,119.508052997,484.0,200.370324261,628.0,28074.0,28074.0,15384.0,1019.0,3893.0,19909.0,3019.0,234.0,6628.0,3866.0
43,2,43,1,2.0,419.0,1025.0,319.0,2586.0,55.0,766.0,732.0,988.0,760.0,981.0,0.184,3461.0,19,3160.0,411.0,106.070562081,62.4872401968,5.00000000048,57.0,199.0,5654.0,5673.0,4043.0,194.0,156.0,3054.0,1224.0,1045.0,2584.0,3571.0
44,2,44,1,0.0,518.0,803.0,173.0,1701.0,31.0,176.0,926.0,1010.0,870.0,1134.0,0.176,3940.0,96,3797.0,198.0,26.2734167739,61.496489613,14.0,56.0,136.0,6479.0,6575.0,4781.0,137.0,181.0,3767.0,1323.0,1167.0,1797.0,3995.0
45,2,45,1,1.0,786.0,1042.0,457.0,3765.0,123.0,1356.0,485.0,636.0,608.0,914.0,0.162,2643.0,0,2598.0,127.0,6.76859063683,54.4961241194,15.0,40.1928569464,93.0,4470.0,4470.0,3423.0,136.0,145.0,2389.0,1107.0,693.0,4473.0,2725.0
46,2,46,1,0.0,414.0,655.0,118.0,1544.0,34.0,323.0,1223.0,1249.0,865.0,1027.0,0.181,4364.0,129,4441.0,80.0,15.9911555682,53.4822432678,8.0,42.1907120378,102.0,7005.0,7134.0,5178.0,169.0,251.0,3601.0,1872.0,1241.0,1714.0,4521.0
47,2,47,1,1.0,722.0,3518.0,259.0,5478.0,68.0,910.0,630.0,522.0,362.0,463.0,0.184,1977.0,35,2058.0,18.0,8.9062403905,29.6217918127,11.0,24.2835636844,56.0,3100.0,3135.0,2193.0,110.0,107.0,1482.0,887.0,549.0,5984.0,1860.0
48,2,48,1,5.0,202.0,484.0,160.0,987.0,17.0,119.0,575.0,637.0,418.0,500.0,0.147,2130.0,52,1996.0,185.0,2.5066155186,45.8963585339,4.0,40.0,88.0,3855.0,3907.0,2852.0,157.0,191.0,1985.0,1044.0,530.0,997.0,2181.0
49,2,49,1,13.0,285.0,338.0,129.0,894.0,8.0,121.0,690.0,635.0,447.0,696.0,0.186,2468.0,33,2167.0,432.0,5.18552337359,83.4711390751,6.0,76.0,135.0,4548.0,4581.0,3372.0,226.0,344.0,1759.0,1461.0,791.0,906.0,2599.0
50,2,50,1,1.0,426.0,1232.0,325.0,2901.0,61.0,856.0,592.0,632.0,531.0,803.0,0.192,2558.0,3,2300.0,333.0,11.2516213258,67.439097739,12.0,59.0,121.0,4476.0,4479.0,3486.0,191.0,234.0,2071.0,1143.0,840.0,3199.0,2633.0
51,2,51,1,2.0,163.0,139.0,107.0,503.0,8.0,84.0,501.0,584.0,495.0,661.0,0.178,2241.0,12,2039.0,247.0,18.7828977538,48.8377220918,15.0,46.0,107.0,3748.0,3760.0,2679.0,171.0,122.0,1974.0,830.0,663.0,435.0,2286.0
52,2,52,1,7.0,709.0,395.0,15.0,2321.0,247.0,948.0,110.0,200.0,250.0,381.0,0.022,941.0,11,842.0,111.0,0.0,1507.42949434,280.0,57.0,1491.0,2756.0,2767.0,1785.0,225.0,323.0,1866.0,320.0,33.0,3253.0,953.0
53,2,53,1,25.0,108.0,1324.0,14.0,3743.0,9.0,2263.0,11.0,19.0,11.0,8.0,0.043,49.0,148,50.0,0.0,1026.53839522,0.164392683082,13.0,5.0,1097.0,63.0,211.0,75.0,2.0,5.0,145.0,56.0,3.0,3751.0,50.0
54,2,54,1,0.0,169.0,448.0,436.0,1170.0,17.0,100.0,723.0,769.0,659.0,706.0,0.225,2857.0,92,1631.0,1278.0,9.18323893722,104.504908879,4.0,105.0,257.0,6815.0,6907.0,4116.0,254.0,736.0,2405.0,1988.0,1524.0,1136.0,2909.0
55,2,55,1,3.0,81.0,105.0,161.0,862.0,3.0,509.0,413.0,478.0,365.0,365.0,0.215,1621.0,0,813.0,827.0,0.971661668212,59.1287569376,1.0,58.0,97.0,3829.0,3829.0,2104.0,173.0,413.0,1292.0,1153.0,798.0,868.0,1640.0
56,2,56,1,0.0,37.0,259.0,9.0,590.0,2.0,283.0,16.0,21.0,11.0,18.0,0.452,66.0,225,53.0,15.0,255.949248569,2.04015354754,157.0,2.0,250.0,138.0,363.0,248.0,5.0,20.0,70.0,101.0,167.0,613.0,68.0
57,2,57,1,4.0,118.0,162.0,107.0,445.0,11.0,43.0,204.0,270.0,188.0,327.0,0.235,989.0,0,271.0,742.0,7.98907065824,83.5119936242,3.0,80.0,137.0,2535.0,2535.0,1662.0,189.0,357.0,577.0,838.0,574.0,355.0,1013.0
58,2,58,1,0.0,91.0,392.0,298.0,926.0,14.0,131.0,718.0,742.0,564.0,527.0,0.206,2551.0,35,2239.0,345.0,8.96665389266,58.9890481206,11.0,54.0,104.0,5786.0,5821.0,3444.0,209.0,667.0,2181.0,1596.0,1168.0,982.0,2584.0
59,2,59,1,0.0,146.0,492.0,264.0,1158.0,22.0,234.0,777.0,921.0,806.0,849.0,0.225,3353.0,90,1916.0,1494.0,20.0581395107,117.386446285,21.0,110.0,200.0,8183.0,8273.0,4835.0,320.0,922.0,2837.0,2368.0,1826.0,1187.0,3410.0
60,2,60,1,3.0,29.0,70.0,111.0,260.0,13.0,34.0,424.0,471.0,353.0,403.0,0.222,1651.0,1,949.0,731.0,3.14177835944,56.0699978368,2.0,55.0,87.0,4091.0,4092.0,2446.0,178.0,441.0,1488.0,1084.0,901.0,203.0,1680.0
61,2,61,1,0.0,70.0,291.0,154.0,1064.0,6.0,543.0,551.0,585.0,423.0,455.0,0.228,2014.0,3,1559.0,470.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4702.0,4705.0,2675.0,191.0,520.0,1716.0,1207.0,1071.0,1179.0,2029.0
62,2,62,1,1.0,271.0,520.0,316.0,1462.0,37.0,317.0,822.0,1030.0,747.0,785.0,0.195,3384.0,8,2907.0,516.0,9.61477118366,89.716256884,11.0,80.0,158.0,7638.0,7646.0,4618.0,355.0,807.0,2898.0,2150.0,1436.0,1470.0,3423.0
63,2,63,1,0.0,178.0,345.0,220.0,906.0,23.0,140.0,542.0,697.0,552.0,531.0,0.209,2322.0,8,1608.0,740.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5524.0,5532.0,3325.0,256.0,587.0,2009.0,1556.0,1124.0,914.0,2348.0
64,2,64,1,0.0,235.0,290.0,316.0,1547.0,25.0,681.0,813.0,820.0,609.0,715.0,0.199,2957.0,12,2279.0,712.0,6.63358521072,85.2460184039,6.0,80.0,146.0,7040.0,7052.0,4102.0,287.0,810.0,2736.0,1840.0,1379.0,1639.0,2991.0
65,2,65,1,0.0,348.0,547.0,314.0,1539.0,54.0,276.0,637.0,743.0,545.0,614.0,0.179,2539.0,31,2189.0,387.0,24.5611620572,63.128210681,14.0,56.0,136.0,5617.0,5648.0,3484.0,295.0,549.0,2337.0,1496.0,971.0,1599.0,2576.0
66,2,66,1,0.0,195.0,684.0,307.0,1428.0,99.0,143.0,517.0,593.0,421.0,480.0,0.192,2011.0,97,1691.0,334.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4356.0,4453.0,2677.0,181.0,457.0,1827.0,1153.0,835.0,1476.0,2025.0
67,2,67,1,0.0,111.0,72.0,169.0,408.0,9.0,47.0,571.0,651.0,465.0,588.0,0.174,2275.0,11,1795.0,503.0,5.11890363424,56.3756375994,7.0736397593,53.0,96.0,5316.0,5327.0,3231.0,223.0,574.0,2255.0,1384.0,891.0,314.0,2298.0
68,2,68,1,0.0,92.0,305.0,105.0,624.0,19.0,103.0,425.0,345.0,285.0,327.0,0.164,1382.0,13,1136.0,270.0,8.60581084163,36.6586165033,4.0,34.0,72.0,2975.0,2988.0,1986.0,103.0,226.0,1468.0,717.0,474.0,643.0,1406.0
69,2,69,1,1.0,486.0,4061.0,514.0,5450.0,28.0,360.0,647.0,659.0,639.0,814.0,0.134,2759.0,2855,2120.0,688.0,43.5615366707,95.7385349108,46.0,97.0641168391,208.0,5850.0,8705.0,4907.0,242.0,1524.0,4257.0,1526.0,1156.0,5394.0,2808.0
70,2,70,1,2.0,954.0,1811.0,588.0,4812.0,134.0,1323.0,777.0,863.0,623.0,773.0,0.186,3036.0,11,2587.0,482.0,28.9962394272,90.5636253621,29.0,82.0,182.0,6046.0,6057.0,4151.0,275.0,455.0,2738.0,1480.0,1109.0,4917.0,3069.0
71,2,71,1,15.0,491.0,1529.0,277.0,2767.0,52.0,403.0,563.0,447.0,387.0,658.0,0.208,2055.0,302,1502.0,600.0,7.75871611881,85.6565490136,11.0,72.0,145.0,4363.0,4665.0,3174.0,247.0,491.0,1609.0,1386.0,932.0,2883.0,2102.0
72,2,72,1,0.0,286.0,948.0,88.0,1553.0,30.0,201.0,319.0,268.0,256.0,364.0,0.232,1207.0,173,1004.0,225.0,8.19431521829,29.1220470914,13.0,21.838976003,59.0,2407.0,2580.0,1828.0,63.0,122.0,1189.0,602.0,604.0,1557.0,1229.0
73,2,73,1,0.0,334.0,979.0,204.0,2562.0,636.0,409.0,1095.0,612.0,426.0,489.0,0.255,2622.0,106,2384.0,253.0,6.8301934198,37.5658671429,9.0,32.0,69.0,4180.0,4286.0,2809.0,84.0,141.0,1902.0,1052.0,1107.0,2856.0,2637.0
74,2,74,1,1.0,804.0,2787.0,230.0,4210.0,40.0,348.0,808.0,605.0,439.0,558.0,0.397,2410.0,176,2349.0,126.0,22.7770730042,29.7242813185,24.0,17.0,84.0,3875.0,4051.0,1688.0,107.0,237.0,1314.0,702.0,1691.0,4566.0,2475.0
75,2,75,1,0.0,1342.0,1199.0,324.0,3875.0,72.0,938.0,609.0,501.0,418.0,426.0,0.357,1954.0,163,2036.0,0.0,11.7574297151,13.5759409754,13.0,10.4926380746,44.0,2801.0,2964.0,1701.0,44.0,65.0,1124.0,634.0,1097.0,3876.0,1966.0
76,2,76,1,6.0,887.0,878.0,132.0,5466.0,79.0,3484.0,538.0,421.0,387.0,436.0,0.252,1782.0,14,1940.0,7.0,6.60224929279,13.6084263562,13.0,7.37879213579,41.0,2696.0,2710.0,1457.0,48.0,81.0,1138.0,765.0,678.0,5481.0,1947.0
77,2,77,1,0.0,269.0,738.0,100.0,1466.0,56.0,303.0,1325.0,533.0,424.0,391.0,0.243,2673.0,101,2638.0,83.0,19.8542789089,28.8835942219,25.0,15.0,69.0,5028.0,5129.0,2673.0,197.0,459.0,2008.0,1196.0,1269.0,1641.0,2721.0
78,2,78,1,0.0,368.0,430.0,15.0,2191.0,12.0,1366.0,2562.0,208.0,137.0,145.0,0.309,3052.0,13,2550.0,324.0,19.0771524753,41.9396153059,9.0,22.0,91.0,5974.0,5987.0,2190.0,278.0,775.0,1751.0,1265.0,1918.0,2198.0,2874.0
79,2,79,1,1.0,852.0,2594.0,130.0,4757.0,46.0,1134.0,891.0,633.0,444.0,472.0,0.102,2440.0,46,2450.0,48.0,10.4703007588,26.4620899497,25.3802797577,11.9938611903,68.0,3858.0,3904.0,2709.0,94.0,297.0,2167.0,1008.0,338.0,5297.0,2498.0
80,2,80,1,0.0,95.0,130.0,81.0,373.0,4.0,63.0,832.0,518.0,383.0,432.0,0.096,2165.0,95,1836.0,353.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4488.0,4583.0,2837.0,190.0,475.0,2574.0,957.0,387.0,344.0,2189.0
81,2,81,1,0.0,396.0,860.0,170.0,2249.0,43.0,780.0,1369.0,1048.0,908.0,1071.0,0.09,4396.0,276,4131.0,345.0,12.5682176122,53.5248672422,21.0,42.113085948,110.0,8050.0,8326.0,5961.0,233.0,548.0,4980.0,1940.0,625.0,2408.0,4074.0
82,2,82,1,0.0,341.0,943.0,339.0,2291.0,29.0,639.0,508.0,486.0,389.0,499.0,0.123,1882.0,20,1847.0,68.0,12.2126888434,35.2502763363,15.0,29.0,76.0,3469.0,3489.0,2474.0,70.0,104.0,2053.0,876.0,386.0,2390.0,1768.0
83,2,83,1,10.0,123.0,105.0,132.0,412.0,6.0,36.0,402.0,550.0,524.0,812.0,0.163,2288.0,0,1817.0,529.0,19.7046997582,64.051409526,2.0,60.0,119.0,4001.0,4001.0,2829.0,91.0,111.0,1804.0,1426.0,569.0,327.0,2346.0
84,2,84,1,1.0,186.0,228.0,172.0,1474.0,26.0,861.0,601.0,670.0,530.0,634.0,0.078,2435.0,103,2295.0,163.0,6.78651359605,82.6294397943,4.0,42.0,117.0,4918.0,5021.0,3718.0,126.0,287.0,3149.0,1146.0,313.0,1475.0,2458.0
85,2,85,1,1.0,304.0,485.0,334.0,1842.0,32.0,686.0,577.0,558.0,422.0,376.0,0.146,1933.0,258,1875.0,79.0,21.0830736629,32.0100036576,11.0,26.0,77.0,3828.0,4086.0,2713.0,82.0,192.0,2490.0,725.0,597.0,1957.0,1954.0
86,2,86,1,0.0,329.0,690.0,97.0,1270.0,11.0,143.0,1049.0,939.0,687.0,702.0,0.115,3377.0,194,3264.0,138.0,19.0268823117,61.0132045046,16.377357634,51.1857263767,125.0,6960.0,7154.0,4408.0,282.0,808.0,3595.0,1733.0,736.0,1271.0,3402.0
87,2,87,1,0.0,306.0,2180.0,136.0,2897.0,18.0,257.0,719.0,725.0,491.0,535.0,0.166,2470.0,410,2344.0,147.0,8.48418905489,52.5588853862,14.0,43.0,93.0,5029.0,5439.0,3593.0,171.0,260.0,2967.0,1147.0,894.0,3128.0,2491.0
88,2,88,1,0.0,204.0,610.0,494.0,1492.0,24.0,160.0,644.0,752.0,565.0,699.0,0.064,2660.0,84,2519.0,164.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5402.0,5486.0,4462.0,160.0,213.0,3672.0,1183.0,258.0,1705.0,2683.0
89,2,89,1,0.0,255.0,494.0,298.0,1367.0,72.0,248.0,812.0,1010.0,847.0,1007.0,0.1,3676.0,128,3145.0,577.0,7.12549932858,96.1172550419,5.0,89.0,150.0,7468.0,7596.0,5806.0,307.0,492.0,4172.0,1994.0,631.0,1314.0,3722.0
90,3,90,1,1.0,510.0,2220.0,183.0,3350.0,43.0,393.0,604.0,604.0,451.0,477.0,0.095,2136.0,143,1932.0,231.0,9.2079033111,46.3023633852,9.0,42.0,86.0,4432.0,4575.0,3189.0,163.0,318.0,2652.0,1072.0,370.0,3711.0,2163.0
91,3,91,1,12.0,1351.0,5716.0,167.0,8127.0,51.0,830.0,520.0,610.0,529.0,658.0,0.174,2317.0,424,1446.0,902.0,117.782531744,102.658286894,100.0,91.0,320.0,4747.0,5171.0,3001.0,310.0,439.0,2221.0,1335.0,866.0,8920.0,2348.0
92,3,92,1,10.0,3685.0,7728.0,129.0,13157.0,118.0,1487.0,587.0,174.0,156.0,155.0,0.456,1072.0,1054,145.0,887.0,111.809529683,85.9302075217,75.0000000003,83.0,283.0,2313.0,3367.0,1214.0,94.0,271.0,592.0,836.0,1574.0,14219.0,1032.0
93,3,93,1,0.0,198.0,202.0,221.0,743.0,15.0,107.0,969.0,1173.0,1051.0,1155.0,0.133,4348.0,1,3373.0,1024.0,12.4728825408,119.033395348,1.00000000004,109.0,227.0,7493.0,7494.0,5549.0,143.0,223.0,3845.0,2447.0,836.0,886.0,4397.0
