zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,total_job_spaces,total_residential_units
61,2,61,1,0.0,81.0,305.0,114.0,1109.0,6.0,603.0,575.0,552.0,435.0,414.0,0.228,1976.0,3,1559.0,470.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4614.0,4617.0,2703.0,205.0,554.0,1800.0,1240.0,818.0,1179.0,2029.0
62,2,62,1,1.0,320.0,523.0,255.0,1464.0,42.0,323.0,782.0,963.0,753.0,841.0,0.195,3339.0,7,2907.0,516.0,9.61477118366,89.716256884,11.0,80.0,158.0,7538.0,7545.0,4628.0,380.0,856.0,3022.0,2196.0,1091.0,1470.0,3423.0
63,2,63,1,0.0,218.0,370.0,155.0,905.0,24.0,138.0,536.0,632.0,578.0,543.0,0.209,2289.0,7,1608.0,740.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5446.0,5453.0,3347.0,275.0,625.0,2103.0,1593.0,857.0,914.0,2348.0
64,2,64,1,0.0,274.0,277.0,249.0,1585.0,30.0,755.0,763.0,799.0,593.0,765.0,0.199,2920.0,11,2279.0,712.0,6.63358521072,85.2460184039,6.0,80.0,146.0,6953.0,6964.0,4109.0,308.0,861.0,2861.0,1884.0,1050.0,1639.0,2991.0
65,2,65,1,0.0,410.0,539.0,287.0,1575.0,61.0,278.0,581.0,723.0,507.0,696.0,0.179,2507.0,27,2189.0,387.0,24.5611620572,63.128210681,14.0,56.0,136.0,5547.0,5574.0,3465.0,314.0,580.0,2425.0,1521.0,734.0,1599.0,2576.0
66,2,66,1,0.0,197.0,695.0,292.0,1416.0,108.0,124.0,524.0,533.0,423.0,514.0,0.192,1994.0,87,1691.0,334.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4320.0,4407.0,2688.0,194.0,486.0,1910.0,1181.0,636.0,1476.0,2025.0
67,2,67,1,0.0,123.0,54.0,118.0,345.0,10.0,40.0,564.0,653.0,448.0,577.0,0.174,2242.0,10,1795.0,503.0,5.11890363424,56.3756375994,7.0736397593,53.0,96.0,5240.0,5250.0,3254.0,236.0,605.0,2334.0,1403.0,672.0,314.0,2298.0
68,2,68,1,0.0,97.0,323.0,78.0,622.0,21.0,103.0,379.0,308.0,263.0,419.0,0.164,1369.0,12,1136.0,270.0,8.60581084163,36.6586165033,4.0,34.0,72.0,2948.0,2960.0,1961.0,109.0,238.0,1526.0,729.0,358.0,643.0,1406.0
69,2,69,1,1.0,398.0,4056.0,514.0,5338.0,26.0,343.0,767.0,695.0,589.0,664.0,0.134,2715.0,2551,2106.0,688.0,43.5615366707,95.7385349108,46.0,97.0641168391,208.0,5758.0,8309.0,4861.0,246.0,1535.0,4215.0,1479.0,834.0,5394.0,2794.0
70,2,70,1,1.0,861.0,1717.0,595.0,4742.0,133.0,1435.0,720.0,760.0,649.0,877.0,0.186,3006.0,10,2585.0,482.0,28.9962394272,90.5636253621,29.0,82.0,182.0,5988.0,5998.0,4159.0,295.0,483.0,2862.0,1514.0,844.0,4917.0,3067.0
71,2,71,1,16.0,489.0,1584.0,244.0,2746.0,53.0,360.0,359.0,346.0,369.0,988.0,0.208,2062.0,270,1502.0,600.0,7.75871611881,85.6565490136,11.0,72.0,145.0,4379.0,4649.0,3071.0,267.0,528.0,1702.0,1434.0,718.0,2883.0,2102.0
72,2,72,1,0.0,248.0,986.0,69.0,1519.0,30.0,186.0,379.0,258.0,233.0,309.0,0.232,1179.0,154,970.0,227.0,8.19431521829,29.1220470914,13.0,21.838976003,59.0,2351.0,2505.0,1829.0,67.0,129.0,1237.0,614.0,458.0,1559.0,1197.0
73,2,73,1,0.0,292.0,990.0,203.0,2584.0,732.0,367.0,1030.0,536.0,442.0,578.0,0.255,2586.0,95,2375.0,255.0,6.8301934198,37.5658671429,9.0,32.0,69.0,4123.0,4218.0,2795.0,92.0,152.0,2022.0,1095.0,857.0,2856.0,2630.0
74,2,74,1,1.0,675.0,2949.0,252.0,4164.0,40.0,247.0,796.0,598.0,421.0,512.0,0.397,2327.0,158,2313.0,128.0,22.7770730042,29.7242813185,24.0,17.0,84.0,3742.0,3900.0,1670.0,119.0,262.0,1430.0,748.0,1341.0,4575.0,2441.0
75,2,75,1,0.0,1304.0,987.0,441.0,3876.0,69.0,1075.0,623.0,456.0,382.0,430.0,0.357,1891.0,146,2036.0,0.0,11.7574297151,13.5759409754,13.0,10.4926380746,44.0,2711.0,2857.0,1665.0,48.0,72.0,1209.0,668.0,860.0,3876.0,1966.0
76,2,76,1,6.0,876.0,901.0,146.0,5480.0,84.0,3467.0,536.0,393.0,378.0,350.0,0.252,1657.0,13,1940.0,7.0,6.60224929279,13.6084263562,13.0,7.37879213579,41.0,2507.0,2520.0,1406.0,50.0,83.0,1141.0,751.0,495.0,5481.0,1947.0
77,2,77,1,0.0,256.0,779.0,107.0,1502.0,60.0,300.0,898.0,588.0,425.0,408.0,0.243,2319.0,90,2330.0,83.0,19.8542789089,28.8835942219,25.0,15.0,69.0,4363.0,4453.0,2368.0,189.0,435.0,1873.0,1093.0,863.0,1641.0,2413.0
78,2,78,1,0.0,269.0,317.0,10.0,2171.0,10.0,1565.0,2518.0,282.0,147.0,136.0,0.309,3083.0,12,2550.0,324.0,19.0771524753,41.9396153059,9.0,22.0,91.0,6036.0,6048.0,2272.0,316.0,873.0,1940.0,1372.0,1547.0,2198.0,2874.0
79,2,79,1,1.0,653.0,2852.0,129.0,4750.0,45.0,1070.0,1149.0,508.0,328.0,306.0,0.102,2291.0,41,2416.0,48.0,10.4703007588,26.4620899497,25.3802797577,11.9938611903,68.0,3623.0,3664.0,2620.0,93.0,292.0,2090.0,952.0,237.0,5296.0,2464.0
80,2,80,1,0.0,102.0,132.0,55.0,358.0,3.0,66.0,783.0,508.0,407.0,411.0,0.096,2109.0,85,1836.0,353.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4373.0,4458.0,2835.0,195.0,482.0,2566.0,934.0,281.0,344.0,2189.0
81,2,81,1,0.0,346.0,915.0,150.0,2294.0,44.0,839.0,1563.0,945.0,803.0,815.0,0.09,4126.0,246,4033.0,349.0,12.5682176122,53.5248672422,21.0,42.113085948,110.0,7557.0,7803.0,5768.0,229.0,535.0,4779.0,1823.0,437.0,2410.0,3980.0
82,2,82,1,0.0,292.0,905.0,364.0,2276.0,29.0,686.0,562.0,437.0,386.0,463.0,0.123,1848.0,18,1847.0,68.0,12.2126888434,35.2502763363,15.0,29.0,76.0,3407.0,3425.0,2491.0,73.0,107.0,2087.0,872.0,286.0,2390.0,1768.0
83,2,83,1,10.0,137.0,97.0,72.0,355.0,6.0,33.0,457.0,558.0,536.0,715.0,0.163,2266.0,0,1812.0,529.0,19.7046997582,64.051409526,2.0,60.0,119.0,3964.0,3964.0,2901.0,96.0,117.0,1872.0,1449.0,430.0,327.0,2341.0
84,2,84,1,1.0,167.0,167.0,140.0,1476.0,27.0,974.0,484.0,632.0,535.0,718.0,0.078,2369.0,92,2295.0,163.0,6.78651359605,82.6294397943,4.0,42.0,117.0,4786.0,4878.0,3654.0,128.0,290.0,3122.0,1112.0,226.0,1475.0,2458.0
85,2,85,1,1.0,293.0,416.0,368.0,1862.0,33.0,751.0,547.0,557.0,420.0,386.0,0.146,1910.0,231,1875.0,79.0,21.0830736629,32.0100036576,11.0,26.0,77.0,3783.0,4014.0,2719.0,86.0,200.0,2554.0,728.0,446.0,1957.0,1954.0
86,2,86,1,0.0,374.0,675.0,76.0,1271.0,11.0,135.0,989.0,858.0,678.0,710.0,0.115,3235.0,174,3221.0,140.0,19.0268823117,61.0132045046,16.377357634,51.1857263767,125.0,6668.0,6842.0,4296.0,285.0,810.0,3545.0,1673.0,529.0,1271.0,3361.0
87,2,87,1,0.0,231.0,2336.0,97.0,2856.0,15.0,177.0,709.0,656.0,477.0,590.0,0.166,2432.0,366,2344.0,147.0,8.48418905489,52.5588853862,14.0,43.0,93.0,4952.0,5318.0,3557.0,180.0,271.0,3047.0,1152.0,668.0,3128.0,2491.0
88,2,88,1,0.0,225.0,653.0,530.0,1564.0,26.0,130.0,538.0,661.0,566.0,853.0,0.064,2618.0,75,2519.0,164.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5317.0,5392.0,4411.0,163.0,217.0,3667.0,1157.0,188.0,1705.0,2683.0
89,2,89,1,0.0,275.0,508.0,225.0,1331.0,82.0,241.0,705.0,930.0,859.0,1139.0,0.1,3633.0,114,3145.0,577.0,7.12549932858,96.1172550419,5.0,89.0,150.0,7383.0,7497.0,5798.0,319.0,507.0,4226.0,1979.0,466.0,1314.0,3722.0
90,3,90,1,1.0,368.0,2034.0,148.0,3005.0,44.0,410.0,525.0,581.0,500.0,514.0,0.095,2120.0,128,1932.0,231.0,9.2079033111,46.3023633852,9.0,42.0,86.0,4400.0,4528.0,3221.0,170.0,328.0,2691.0,1066.0,273.0,3711.0,2163.0
91,3,91,1,12.0,905.0,5421.0,89.0,7388.0,55.0,906.0,479.0,562.0,544.0,704.0,0.174,2289.0,379,1446.0,902.0,117.782531744,102.658286894,100.0,91.0,320.0,4690.0,5069.0,2986.0,327.0,460.0,2287.0,1345.0,650.0,8920.0,2348.0
92,3,92,1,10.0,2021.0,7958.0,75.0,11857.0,120.0,1673.0,559.0,163.0,180.0,231.0,0.456,1133.0,942,145.0,887.0,111.809529683,85.9302075217,75.0000000003,83.0,283.0,2446.0,3388.0,1230.0,112.0,319.0,685.0,946.0,1326.0,14219.0,1032.0
